gender_code,attendance_percentage,assignment_completion,current_cgpa,previous_cgpa,average_internal_marks,average_total_marks,subjects_enrolled,subjects_evaluated,subjects_passed,subjects_credited,age_at_enrollment,debtor,tuition_fees_up_to_date,scholarship_holder,educational_special_needs,international,course_code,daytime_attendance,displaced,unemployment_rate,inflation_rate,gdp,next_sem_cgpa_target
0.0,77.5,1.0,6.33,6.33,63.33,63.33,6,10,3,0,21.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,9.4,-0.8,-3.12,5.0
0.0,100.0,1.0,6.0,6.0,60.0,60.0,6,8,6,0,19.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,7.6,2.6,0.32,5.75
0.0,100.0,1.0,5.3,5.3,53.0,53.0,5,5,5,0,18.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,12.4,0.5,1.79,5.9
0.0,100.0,1.0,6.12,6.12,61.25,61.25,6,8,6,0,18.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,12.7,3.7,-1.7,5.93
0.0,85.0,1.0,5.5,5.5,55.0,55.0,6,10,4,0,20.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,9.4,-0.8,-3.12,5.92
0.0,92.5,1.0,5.5,5.5,55.0,55.0,6,11,5,0,24.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,11.1,0.6,2.02,6.3
0.0,100.0,1.0,6.58,6.58,65.83,65.83,6,6,6,0,19.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,10.8,1.4,1.74,6.5
0.0,100.0,1.0,6.43,6.43,64.28,64.28,7,9,7,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,15.5,2.8,-4.06,6.38
0.0,100.0,1.0,7.46,7.46,74.59,74.59,7,8,7,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,15.5,2.8,-4.06,7.68
0.0,85.0,1.0,5.75,5.75,57.5,57.5,6,13,4,0,21.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,10.8,1.4,1.74,5.5
0.0,100.0,1.0,7.1,7.1,71.0,71.0,5,5,5,0,19.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,7.6,2.6,0.32,7.1
0.0,100.0,1.0,6.25,6.25,62.5,62.5,6,6,6,0,19.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,0.0,15.5,2.8,-4.06,6.5
0.0,55.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,47.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,8.9,1.4,3.51,0.0
0.0,92.5,1.0,5.83,5.83,58.33,58.33,6,10,5,0,19.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,13.9,-0.3,0.79,5.5
0.0,94.38,1.0,7.13,7.13,71.29,71.29,8,8,7,1,29.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,12.7,3.7,-1.7,7.13
0.0,77.5,1.0,6.0,6.0,60.0,60.0,6,13,3,0,21.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,16.2,0.3,-0.92,5.67
0.0,91.0,1.0,5.62,5.62,56.25,56.25,5,13,4,0,28.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,12.7,3.7,-1.7,5.25
0.0,100.0,1.0,6.23,6.23,62.29,62.29,7,8,7,0,20.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,15.5,2.8,-4.06,6.78
0.0,93.57,1.0,5.84,5.84,58.42,58.42,7,7,6,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,5.84
0.0,77.5,1.0,5.83,5.83,58.33,58.33,6,10,3,0,26.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,9.4,-0.8,-3.12,6.0
0.0,85.0,1.0,5.88,5.88,58.75,58.75,6,8,4,0,20.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,11.1,0.6,2.02,6.58
0.0,82.0,1.0,5.83,5.83,58.33,58.33,5,6,3,0,18.0,0.0,1.0,1.0,0.0,0.0,14.0,1.0,1.0,7.6,2.6,0.32,6.75
0.0,92.5,1.0,6.6,6.6,66.0,66.0,6,9,5,0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,7.6,2.6,0.32,6.0
0.0,80.71,1.0,5.98,5.98,59.75,59.75,7,8,4,0,20.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,5.98
0.0,92.5,1.0,6.2,6.2,62.0,62.0,6,8,5,0,18.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,9.4,-0.8,-3.12,5.2
0.0,93.57,1.0,7.18,7.18,71.75,71.75,7,8,6,2,33.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,16.2,0.3,-0.92,7.29
0.0,100.0,1.0,6.31,6.31,63.1,63.1,21,21,21,19,35.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,12.4,0.5,1.79,6.39
0.0,100.0,1.0,6.33,6.33,63.33,63.33,6,7,6,2,26.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,0.0,9.4,-0.8,-3.12,6.58
0.0,92.5,1.0,6.0,6.0,60.0,60.0,6,6,5,0,27.0,1.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,11.1,0.6,2.02,0.0
0.0,100.0,1.0,6.08,6.08,60.83,60.83,6,6,6,0,19.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,15.5,2.8,-4.06,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,20.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,11.1,0.6,2.02,0.0
0.0,82.0,1.0,5.0,5.0,50.0,50.0,5,9,3,0,20.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,10.8,1.4,1.74,5.29
0.0,91.0,1.0,5.75,5.75,57.5,57.5,10,18,8,5,21.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,9.4,-0.8,-3.12,5.0
0.0,93.57,1.0,6.52,6.52,65.25,65.25,7,7,6,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,6.52
0.0,70.0,1.0,5.5,5.5,55.0,55.0,6,10,2,0,24.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,8.9,1.4,3.51,0.0
0.0,100.0,1.0,5.75,5.75,57.5,57.5,6,7,6,0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,16.2,0.3,-0.92,6.0
0.0,100.0,1.0,6.0,6.0,60.0,60.0,6,7,6,0,21.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,13.9,-0.3,0.79,6.25
0.0,70.0,1.0,5.0,5.0,50.0,50.0,6,13,2,0,23.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,9.4,-0.8,-3.12,5.0
0.0,55.0,1.0,0.0,0.0,0.0,0.0,5,5,0,0,24.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,7.6,2.6,0.32,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,21.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,12.4,0.5,1.79,0.0
0.0,94.38,1.0,6.12,6.12,61.21,61.21,8,8,7,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,12.7,3.7,-1.7,6.12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,27.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,1.0,8.9,1.4,3.51,0.0
0.0,100.0,1.0,6.47,6.47,64.67,64.67,8,8,8,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,9.4,-0.8,-3.12,6.47
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,35.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,13.9,-0.3,0.79,0.0
0.0,100.0,1.0,6.29,6.29,62.86,62.86,7,9,7,0,18.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,11.1,0.6,2.02,7.21
0.0,100.0,1.0,5.91,5.91,59.08,59.08,3,4,3,0,35.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,11.1,0.6,2.02,5.67
0.0,91.0,1.0,6.88,6.88,68.75,68.75,5,9,4,0,19.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,10.8,1.4,1.74,7.17
0.0,100.0,1.0,5.58,5.58,55.83,55.83,6,8,6,0,20.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,7.6,2.6,0.32,5.67
0.0,94.38,1.0,6.16,6.16,61.62,61.62,8,8,7,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,10.8,1.4,1.74,6.16
0.0,100.0,1.0,6.08,6.08,60.83,60.83,6,6,6,3,21.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,13.9,-0.3,0.79,5.86
0.0,92.5,1.0,5.57,5.57,55.71,55.71,6,11,5,0,18.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,16.2,0.3,-0.92,5.62
0.0,85.0,1.0,5.5,5.5,55.0,55.0,6,9,4,0,18.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,7.6,2.6,0.32,5.38
0.0,94.38,1.0,6.46,6.46,64.57,64.57,8,8,7,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,12.7,3.7,-1.7,6.46
0.0,100.0,1.0,6.92,6.92,69.17,69.17,6,6,6,0,18.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,1.0,16.2,0.3,-0.92,7.08
0.0,100.0,1.0,6.93,6.93,69.29,69.29,6,8,6,0,19.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,13.9,-0.3,0.79,6.7
0.0,100.0,1.0,6.86,6.86,68.57,68.57,6,7,6,0,36.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,16.2,0.3,-0.92,6.4
0.0,94.38,1.0,6.32,6.32,63.21,63.21,8,8,7,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,12.7,3.7,-1.7,6.32
0.0,93.57,1.0,6.46,6.46,64.58,64.58,7,7,6,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,7.6,2.6,0.32,6.46
0.0,100.0,1.0,7.81,7.81,78.12,78.12,6,8,6,0,20.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,13.9,-0.3,0.79,7.93
0.0,55.0,1.0,0.0,0.0,0.0,0.0,5,7,0,0,26.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,0.0,16.2,0.3,-0.92,0.0
0.0,100.0,1.0,5.86,5.86,58.57,58.57,6,8,6,0,21.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,7.6,2.6,0.32,6.0
0.0,93.57,1.0,6.06,6.06,60.62,60.62,7,10,6,0,25.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,15.5,2.8,-4.06,6.66
0.0,100.0,1.0,5.8,5.8,58.0,58.0,5,7,5,0,19.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,12.4,0.5,1.79,5.8
0.0,62.5,1.0,5.0,5.0,50.0,50.0,6,11,1,0,24.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,9.4,-0.8,-3.12,0.0
0.0,62.5,1.0,5.0,5.0,50.0,50.0,6,16,1,0,27.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,8.9,1.4,3.51,0.0
0.0,55.0,1.0,0.0,0.0,0.0,0.0,5,10,0,0,21.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,7.6,2.6,0.32,6.75
0.0,91.0,1.0,6.5,6.5,65.0,65.0,5,7,4,0,18.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,9.4,-0.8,-3.12,6.17
0.0,100.0,1.0,6.67,6.67,66.67,66.67,6,6,6,0,19.0,0.0,1.0,1.0,1.0,0.0,16.0,1.0,0.0,10.8,1.4,1.74,7.25
0.0,85.0,1.0,5.62,5.62,56.25,56.25,6,9,4,0,18.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,9.4,-0.8,-3.12,6.25
0.0,87.14,1.0,6.92,6.92,69.25,69.25,7,9,5,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,11.1,0.6,2.02,6.1
0.0,93.57,1.0,6.87,6.87,68.71,68.71,7,8,6,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,16.2,0.3,-0.92,7.46
0.0,100.0,1.0,7.67,7.67,76.67,76.67,6,7,6,2,33.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,11.1,0.6,2.02,7.9
0.0,100.0,1.0,5.5,5.5,55.0,55.0,5,6,5,0,45.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,12.4,0.5,1.79,6.9
0.0,100.0,1.0,6.0,6.0,60.0,60.0,6,6,6,0,20.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,11.1,0.6,2.02,6.43
0.0,55.0,1.0,0.0,0.0,0.0,0.0,5,5,0,0,28.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0,7.6,2.6,0.32,0.0
0.0,94.38,1.0,5.79,5.79,57.86,57.86,8,15,7,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,12.7,3.7,-1.7,5.79
0.0,100.0,1.0,6.43,6.43,64.29,64.29,6,10,6,0,18.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,12.7,3.7,-1.7,6.33
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,38.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,15.5,2.8,-4.06,0.0
0.0,100.0,1.0,6.5,6.5,65.0,65.0,5,5,5,0,19.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,9.4,-0.8,-3.12,6.6
0.0,92.5,1.0,5.5,5.5,55.0,55.0,6,9,5,0,21.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,15.5,2.8,-4.06,6.0
0.0,82.0,1.0,6.0,6.0,60.0,60.0,5,12,3,0,21.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,16.2,0.3,-0.92,7.5
0.0,92.5,1.0,6.3,6.3,63.0,63.0,6,6,5,0,22.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,10.8,1.4,1.74,6.5
0.0,92.5,1.0,6.7,6.7,67.0,67.0,6,8,5,0,18.0,0.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,9.4,-0.8,-3.12,6.58
0.0,100.0,1.0,5.67,5.67,56.67,56.67,6,9,6,0,18.0,0.0,1.0,1.0,1.0,0.0,10.0,1.0,0.0,15.5,2.8,-4.06,5.79
0.0,91.0,1.0,6.75,6.75,67.5,67.5,5,14,4,0,25.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,9.4,-0.8,-3.12,7.12
0.0,77.5,1.0,5.88,5.88,58.75,58.75,6,11,3,2,24.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,16.2,0.3,-0.92,5.17
0.0,93.57,1.0,6.24,6.24,62.36,62.36,7,10,6,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,12.4,0.5,1.79,5.73
0.0,84.12,1.0,6.45,6.45,64.55,64.55,17,19,11,11,24.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,12.4,0.5,1.79,6.78
0.0,100.0,1.0,5.8,5.8,58.0,58.0,5,5,5,0,20.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,12.4,0.5,1.79,6.8
0.0,55.0,1.0,0.0,0.0,0.0,0.0,5,5,0,0,25.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,10.8,1.4,1.74,0.0
0.0,95.5,1.0,6.45,6.45,64.5,64.5,10,13,9,5,20.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,8.9,1.4,3.51,6.18
0.0,100.0,1.0,6.61,6.61,66.1,66.1,8,8,8,0,23.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,9.4,-0.8,-3.12,6.61
0.0,94.38,1.0,6.58,6.58,65.76,65.76,8,8,7,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,10.8,1.4,1.74,6.58
0.0,77.5,1.0,6.38,6.38,63.75,63.75,6,13,3,0,29.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,13.9,-0.3,0.79,5.67
0.0,100.0,1.0,5.67,5.67,56.67,56.67,6,8,6,0,21.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,11.1,0.6,2.02,6.12
0.0,100.0,1.0,6.62,6.62,66.25,66.25,6,10,6,0,18.0,0.0,1.0,1.0,0.0,0.0,14.0,1.0,1.0,11.1,0.6,2.02,7.07
0.0,92.5,1.0,6.2,6.2,62.0,62.0,6,7,5,0,19.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,9.4,-0.8,-3.12,6.2
0.0,100.0,1.0,7.5,7.5,75.0,75.0,6,6,6,0,18.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,1.0,8.9,1.4,3.51,6.42
0.0,100.0,1.0,7.2,7.2,72.0,72.0,5,6,5,0,19.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,7.6,2.6,0.32,6.5
0.0,62.5,1.0,5.5,5.5,55.0,55.0,6,12,1,0,18.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,9.4,-0.8,-3.12,0.0
0.0,100.0,1.0,6.2,6.2,62.0,62.0,5,8,5,0,18.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,8.9,1.4,3.51,5.4
0.0,61.43,1.0,8.0,8.0,80.0,80.0,7,13,1,0,37.0,1.0,0.0,1.0,0.0,0.0,13.0,1.0,1.0,8.9,1.4,3.51,0.0
0.0,100.0,1.0,6.79,6.79,67.86,67.86,5,10,5,0,29.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,16.2,0.3,-0.92,6.17
0.0,100.0,1.0,5.92,5.92,59.17,59.17,6,6,6,0,18.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,7.6,2.6,0.32,6.25
0.0,92.5,1.0,5.83,5.83,58.33,58.33,6,8,5,0,19.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,12.4,0.5,1.79,6.33
0.0,82.0,1.0,5.92,5.92,59.17,59.17,10,16,6,6,22.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,16.2,0.3,-0.92,6.5
0.0,100.0,1.0,5.58,5.58,55.83,55.83,6,8,6,0,20.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,15.5,2.8,-4.06,5.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,34.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,12.7,3.7,-1.7,0.0
0.0,85.0,1.0,5.88,5.88,58.75,58.75,12,17,8,8,30.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,7.6,2.6,0.32,6.08
0.0,100.0,1.0,7.0,7.0,70.0,70.0,6,7,6,0,18.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,10.8,1.4,1.74,7.0
0.0,100.0,1.0,6.42,6.42,64.17,64.17,6,6,6,0,18.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,12.4,0.5,1.79,6.0
0.0,85.0,1.0,6.12,6.12,61.25,61.25,6,11,4,0,18.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,9.4,-0.8,-3.12,5.83
0.0,94.38,1.0,7.41,7.41,74.14,74.14,8,8,7,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,12.7,3.7,-1.7,7.41
0.0,92.5,1.0,5.7,5.7,57.0,57.0,6,7,5,0,19.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,1.0,12.7,3.7,-1.7,6.4
0.0,100.0,1.0,6.5,6.5,65.0,65.0,6,6,6,0,19.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,10.8,1.4,1.74,6.25
0.0,94.38,1.0,6.84,6.84,68.36,68.36,8,8,7,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,12.7,3.7,-1.7,6.84
0.0,100.0,1.0,6.33,6.33,63.33,63.33,6,9,6,0,21.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,13.9,-0.3,0.79,6.4
0.0,73.0,1.0,5.0,5.0,50.0,50.0,5,10,2,0,20.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,7.6,2.6,0.32,6.5
0.0,100.0,1.0,6.75,6.75,67.5,67.5,5,10,5,0,20.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,13.9,-0.3,0.79,6.17
0.0,100.0,1.0,6.34,6.34,63.35,63.35,7,8,7,2,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,11.1,0.6,2.02,6.78
0.0,100.0,1.0,7.25,7.25,72.5,72.5,6,8,6,0,20.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,16.2,0.3,-0.92,7.71
0.0,100.0,1.0,6.84,6.84,68.43,68.43,7,7,7,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,13.9,-0.3,0.79,7.69
0.0,92.5,1.0,5.5,5.5,55.0,55.0,6,8,5,0,20.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,12.7,3.7,-1.7,5.33
0.0,90.0,1.0,5.78,5.78,57.78,57.78,9,16,7,7,29.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,7.6,2.6,0.32,6.6
0.0,100.0,1.0,6.9,6.9,68.99,68.99,7,7,7,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,12.4,0.5,1.79,6.89
0.0,100.0,1.0,7.0,7.0,70.02,70.02,7,8,7,0,20.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,15.5,2.8,-4.06,6.91
0.0,91.0,1.0,6.0,6.0,60.0,60.0,5,8,4,0,22.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,16.2,0.3,-0.92,5.7
0.0,92.5,1.0,7.08,7.08,70.83,70.83,6,9,5,0,47.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,16.2,0.3,-0.92,7.08
0.0,100.0,1.0,7.0,7.0,70.0,70.0,5,5,5,1,31.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,8.9,1.4,3.51,6.9
0.0,92.5,1.0,6.9,6.9,69.0,69.0,6,7,5,0,21.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,16.2,0.3,-0.92,6.42
0.0,92.5,1.0,6.4,6.4,64.0,64.0,6,8,5,0,21.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,7.6,2.6,0.32,5.93
0.0,100.0,1.0,6.08,6.08,60.83,60.83,6,6,6,0,24.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,7.6,2.6,0.32,6.92
0.0,100.0,1.0,6.25,6.25,62.5,62.5,6,8,6,0,18.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,15.5,2.8,-4.06,6.17
0.0,85.0,1.0,6.0,6.0,60.0,60.0,6,9,4,0,32.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,7.6,2.6,0.32,5.75
0.0,100.0,1.0,5.42,5.42,54.17,54.17,6,8,6,0,19.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,10.8,1.4,1.74,5.75
0.0,100.0,1.0,6.69,6.69,66.92,66.92,8,8,8,0,24.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,9.4,-0.8,-3.12,6.69
0.0,100.0,1.0,7.83,7.83,78.33,78.33,6,14,6,0,19.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,15.5,2.8,-4.06,7.25
0.0,100.0,1.0,7.17,7.17,71.67,71.67,6,9,6,0,19.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,13.9,-0.3,0.79,6.92
0.0,100.0,1.0,5.71,5.71,57.14,57.14,6,10,6,0,24.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,12.4,0.5,1.79,6.5
0.0,100.0,1.0,5.83,5.83,58.33,58.33,6,9,6,0,18.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,8.9,1.4,3.51,5.83
0.0,92.5,1.0,6.0,6.0,60.0,60.0,6,9,5,0,19.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,8.9,1.4,3.51,5.67
0.0,94.38,1.0,7.36,7.36,73.63,73.63,8,8,7,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,10.8,1.4,1.74,7.36
0.0,100.0,1.0,7.08,7.08,70.83,70.83,6,6,6,0,18.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,1.0,12.4,0.5,1.79,6.83
0.0,100.0,1.0,5.79,5.79,57.86,57.86,6,10,6,0,18.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,12.4,0.5,1.79,6.17
0.0,100.0,1.0,6.25,6.25,62.5,62.5,7,7,7,0,20.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,1.0,12.4,0.5,1.79,6.57
0.0,100.0,1.0,6.43,6.43,64.3,64.3,8,10,8,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,9.4,-0.8,-3.12,6.43
0.0,100.0,1.0,6.12,6.12,61.25,61.25,6,10,6,0,18.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0,11.1,0.6,2.02,6.86
0.0,91.0,1.0,6.0,6.0,60.0,60.0,5,7,4,0,21.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,10.8,1.4,1.74,6.1
0.0,100.0,1.0,7.56,7.56,75.58,75.58,7,9,7,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,15.5,2.8,-4.06,8.08
0.0,73.0,1.0,6.25,6.25,62.5,62.5,5,6,2,0,18.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,9.4,-0.8,-3.12,5.12
0.0,55.0,1.0,0.0,0.0,0.0,0.0,6,11,0,0,19.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,9.4,-0.8,-3.12,0.0
0.0,85.0,1.0,5.5,5.5,55.0,55.0,6,8,4,0,19.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0,10.8,1.4,1.74,5.5
0.0,100.0,1.0,5.94,5.94,59.38,59.38,6,8,6,0,18.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0,11.1,0.6,2.02,7.3
0.0,64.0,1.0,5.5,5.5,55.0,55.0,5,6,1,1,34.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,12.7,3.7,-1.7,0.0
0.0,100.0,1.0,7.6,7.6,76.0,76.0,5,5,5,0,19.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,7.6,2.6,0.32,6.6
0.0,92.5,1.0,5.8,5.8,58.0,58.0,6,7,5,2,19.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,12.4,0.5,1.79,5.5
