gender_code,attendance_percentage,assignment_completion,current_cgpa,previous_cgpa,average_internal_marks,average_total_marks,subjects_enrolled,subjects_evaluated,subjects_passed,subjects_credited,age_at_enrollment,debtor,tuition_fees_up_to_date,scholarship_holder,educational_special_needs,international,course_code,daytime_attendance,displaced,unemployment_rate,inflation_rate,gdp,dropout_target
0.0,100.0,1.0,6.03,6.12,60.27,60.27,12,15,12,0,18.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,12.7,3.7,-1.7,0
0.0,92.5,1.0,5.71,5.5,57.08,57.08,12,19,10,0,20.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,9.4,-0.8,-3.12,0
0.0,92.5,1.0,5.9,5.5,59.0,59.0,12,20,10,0,24.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,11.1,0.6,2.02,0
0.0,100.0,1.0,6.54,6.58,65.42,65.42,12,15,12,0,19.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,10.8,1.4,1.74,1
0.0,97.0,1.0,6.4,6.43,64.04,64.04,15,21,14,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,15.5,2.8,-4.06,0
0.0,100.0,1.0,7.57,7.46,75.68,75.68,15,16,15,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,15.5,2.8,-4.06,0
0.0,81.25,1.0,5.62,5.75,56.25,56.25,12,23,7,0,21.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,10.8,1.4,1.74,1
0.0,100.0,1.0,7.1,7.1,71.0,71.0,10,10,10,0,19.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,7.6,2.6,0.32,0
0.0,100.0,1.0,6.38,6.25,63.75,63.75,12,13,12,0,19.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,0.0,15.5,2.8,-4.06,0
0.0,7.86,0.1429,0.0,0.0,0.0,0.0,7,1,0,0,47.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,8.9,1.4,3.51,0
0.0,88.75,1.0,5.67,5.83,56.67,56.67,12,22,9,0,19.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,13.9,-0.3,0.79,0
0.0,94.38,1.0,7.13,7.13,71.29,71.29,16,16,14,2,29.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,12.7,3.7,-1.7,0
0.0,73.75,1.0,5.83,6.0,58.33,58.33,12,25,5,0,21.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,16.2,0.3,-0.92,1
0.0,91.0,1.0,5.44,5.62,54.38,54.38,10,24,8,0,28.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,12.7,3.7,-1.7,0
0.0,100.0,1.0,6.5,6.23,65.05,65.05,15,16,15,0,20.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,15.5,2.8,-4.06,0
0.0,93.57,1.0,5.84,5.84,58.42,58.42,14,14,12,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,0
0.0,85.0,1.0,5.92,5.83,59.17,59.17,12,18,8,0,26.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,9.4,-0.8,-3.12,0
0.0,92.5,1.0,6.23,5.88,62.29,62.29,12,14,10,0,20.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,11.1,0.6,2.02,1
0.0,86.5,1.0,6.29,5.83,62.92,62.92,10,12,7,0,18.0,0.0,1.0,1.0,0.0,0.0,14.0,1.0,1.0,7.6,2.6,0.32,0
0.0,92.5,1.0,6.3,6.6,63.0,63.0,12,19,10,0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,7.6,2.6,0.32,0
0.0,80.71,1.0,5.98,5.98,59.75,59.75,14,16,8,0,20.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,1
0.0,92.5,1.0,5.7,6.2,57.0,57.0,12,20,10,0,18.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,9.4,-0.8,-3.12,1
0.0,91.0,1.0,7.23,7.18,72.33,72.33,15,18,12,5,33.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,16.2,0.3,-0.92,1
0.0,100.0,1.0,6.35,6.31,63.52,63.52,40,40,40,32,35.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,12.4,0.5,1.79,0
0.0,100.0,1.0,6.46,6.33,64.58,64.58,12,14,12,4,26.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,0.0,9.4,-0.8,-3.12,0
0.0,73.75,1.0,3.0,6.0,30.0,30.0,12,12,5,0,27.0,1.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,11.1,0.6,2.02,1
0.0,77.5,1.0,3.04,6.08,30.42,30.42,12,12,6,0,19.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,15.5,2.8,-4.06,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0,20.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,11.1,0.6,2.02,1
0.0,82.0,1.0,5.14,5.0,51.43,51.43,10,18,6,0,20.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,10.8,1.4,1.74,1
0.0,88.75,1.0,5.38,5.75,53.75,53.75,16,30,12,5,21.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,9.4,-0.8,-3.12,0
0.0,93.57,1.0,6.52,6.52,65.25,65.25,14,14,12,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,0
0.0,62.5,1.0,2.75,5.5,27.5,27.5,12,16,2,0,24.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,8.9,1.4,3.51,1
0.0,100.0,1.0,5.88,5.75,58.75,58.75,12,13,12,0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,16.2,0.3,-0.92,0
0.0,100.0,1.0,6.12,6.0,61.25,61.25,12,13,12,0,21.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,13.9,-0.3,0.79,0
0.0,67.27,1.0,5.0,5.0,50.0,50.0,11,25,3,0,23.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,9.4,-0.8,-3.12,0
0.0,55.0,1.0,0.0,0.0,0.0,0.0,10,10,0,0,24.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,7.6,2.6,0.32,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0,21.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,12.4,0.5,1.79,1
0.0,94.38,1.0,6.12,6.12,61.21,61.21,16,16,14,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,12.7,3.7,-1.7,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,27.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,1.0,8.9,1.4,3.51,1
0.0,100.0,1.0,6.47,6.47,64.67,64.67,16,16,16,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,9.4,-0.8,-3.12,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,35.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,13.9,-0.3,0.79,1
0.0,100.0,1.0,6.75,6.29,67.5,67.5,14,17,14,0,18.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,11.1,0.6,2.02,0
0.0,100.0,1.0,5.79,5.91,57.88,57.88,6,7,6,0,35.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,11.1,0.6,2.02,0
0.0,91.0,1.0,7.02,6.88,70.21,70.21,10,22,8,0,19.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,10.8,1.4,1.74,0
0.0,100.0,1.0,5.62,5.58,56.25,56.25,12,14,12,0,20.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,7.6,2.6,0.32,0
0.0,94.38,1.0,6.16,6.16,61.62,61.62,16,16,14,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,10.8,1.4,1.74,0
0.0,100.0,1.0,5.97,6.08,59.7,59.7,12,13,12,5,21.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,13.9,-0.3,0.79,0
0.0,88.75,1.0,5.6,5.57,55.98,55.98,12,22,9,0,18.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,16.2,0.3,-0.92,0
0.0,85.0,1.0,5.44,5.5,54.38,54.38,12,18,8,0,18.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,7.6,2.6,0.32,0
0.0,94.38,1.0,6.46,6.46,64.57,64.57,16,16,14,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,12.7,3.7,-1.7,0
0.0,100.0,1.0,7.0,6.92,70.0,70.0,12,12,12,0,18.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,1.0,16.2,0.3,-0.92,0
0.0,96.25,1.0,6.81,6.93,68.14,68.14,12,17,11,0,19.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,13.9,-0.3,0.79,0
0.0,96.25,1.0,6.63,6.86,66.29,66.29,12,13,11,0,36.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,16.2,0.3,-0.92,1
0.0,94.38,1.0,6.32,6.32,63.21,63.21,16,16,14,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,12.7,3.7,-1.7,0
0.0,93.57,1.0,6.46,6.46,64.58,64.58,14,14,12,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,7.6,2.6,0.32,0
0.0,100.0,1.0,7.87,7.81,78.71,78.71,12,16,12,0,20.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,13.9,-0.3,0.79,0
0.0,55.0,1.0,0.0,0.0,0.0,0.0,10,15,0,0,26.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,0.0,16.2,0.3,-0.92,1
0.0,100.0,1.0,5.93,5.86,59.29,59.29,12,15,12,0,21.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,7.6,2.6,0.32,0
0.0,97.0,1.0,6.36,6.06,63.59,63.59,15,19,14,0,25.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,15.5,2.8,-4.06,0
0.0,100.0,1.0,5.8,5.8,58.0,58.0,10,12,10,0,19.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,12.4,0.5,1.79,0
0.0,58.75,1.0,2.5,5.0,25.0,25.0,12,17,1,0,24.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,9.4,-0.8,-3.12,1
0.0,58.75,1.0,2.5,5.0,25.0,25.0,12,29,1,0,27.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,8.9,1.4,3.51,1
0.0,64.0,1.0,3.38,0.0,33.75,33.75,10,19,2,0,21.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,7.6,2.6,0.32,1
0.0,86.5,1.0,6.33,6.5,63.33,63.33,10,15,7,0,18.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,9.4,-0.8,-3.12,0
0.0,100.0,1.0,6.96,6.67,69.58,69.58,12,12,12,0,19.0,0.0,1.0,1.0,1.0,0.0,16.0,1.0,0.0,10.8,1.4,1.74,0
0.0,77.5,1.0,5.94,5.62,59.38,59.38,12,22,6,0,18.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,9.4,-0.8,-3.12,1
0.0,91.0,1.0,6.51,6.92,65.11,65.11,15,18,12,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,11.1,0.6,2.02,0
0.0,94.0,1.0,7.16,6.87,71.64,71.64,15,17,13,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,16.2,0.3,-0.92,0
0.0,100.0,1.0,7.78,7.67,77.83,77.83,11,12,11,2,33.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,11.1,0.6,2.02,0
0.0,100.0,1.0,6.2,5.5,62.0,62.0,10,11,10,0,45.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,12.4,0.5,1.79,0
0.0,100.0,1.0,6.21,6.0,62.14,62.14,12,13,12,0,20.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,11.1,0.6,2.02,0
0.0,55.0,1.0,0.0,0.0,0.0,0.0,10,10,0,0,28.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0,7.6,2.6,0.32,1
0.0,94.38,1.0,5.79,5.79,57.86,57.86,16,30,14,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,12.7,3.7,-1.7,0
0.0,88.75,1.0,6.38,6.43,63.81,63.81,12,16,9,0,18.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,12.7,3.7,-1.7,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0,38.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,15.5,2.8,-4.06,1
0.0,100.0,1.0,6.55,6.5,65.5,65.5,10,10,10,0,19.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,9.4,-0.8,-3.12,0
0.0,92.5,1.0,5.75,5.5,57.5,57.5,12,17,10,0,21.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,15.5,2.8,-4.06,0
0.0,73.0,1.0,6.75,6.0,67.5,67.5,10,24,4,0,21.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,16.2,0.3,-0.92,1
0.0,96.25,1.0,6.4,6.3,64.0,64.0,12,12,11,0,22.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,10.8,1.4,1.74,0
0.0,96.25,1.0,6.64,6.7,66.42,66.42,12,15,11,0,18.0,0.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,9.4,-0.8,-3.12,0
0.0,100.0,1.0,5.73,5.67,57.26,57.26,12,18,12,0,18.0,0.0,1.0,1.0,1.0,0.0,10.0,1.0,0.0,15.5,2.8,-4.06,0
0.0,91.0,1.0,6.94,6.75,69.38,69.38,10,24,8,0,25.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,9.4,-0.8,-3.12,1
0.0,77.5,1.0,5.52,5.88,55.21,55.21,12,25,6,3,24.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,16.2,0.3,-0.92,1
0.0,96.79,1.0,5.98,6.24,59.83,59.83,14,18,13,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,12.4,0.5,1.79,0
0.0,85.0,1.0,6.62,6.45,66.16,66.16,30,34,20,20,24.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,12.4,0.5,1.79,0
0.0,100.0,1.0,6.3,5.8,63.0,63.0,10,10,10,0,20.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,12.4,0.5,1.79,0
0.0,55.0,1.0,0.0,0.0,0.0,0.0,10,14,0,0,25.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,10.8,1.4,1.74,1
0.0,97.75,1.0,6.32,6.45,63.16,63.16,20,25,19,9,20.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,8.9,1.4,3.51,0
0.0,100.0,1.0,6.61,6.61,66.1,66.1,16,16,16,0,23.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,9.4,-0.8,-3.12,0
0.0,94.38,1.0,6.58,6.58,65.76,65.76,16,16,14,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,10.8,1.4,1.74,0
0.0,77.5,1.0,6.02,6.38,60.21,60.21,12,21,6,0,29.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,13.9,-0.3,0.79,1
0.0,92.5,1.0,5.9,5.67,58.96,58.96,12,16,10,0,21.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,11.1,0.6,2.02,0
0.0,96.25,1.0,6.85,6.62,68.48,68.48,12,23,11,0,18.0,0.0,1.0,1.0,0.0,0.0,14.0,1.0,1.0,11.1,0.6,2.02,0
0.0,92.5,1.0,6.2,6.2,62.0,62.0,12,13,10,0,19.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,9.4,-0.8,-3.12,0
0.0,100.0,1.0,6.96,7.5,69.58,69.58,12,12,12,0,18.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,1.0,8.9,1.4,3.51,1
0.0,100.0,1.0,6.85,7.2,68.5,68.5,10,12,10,0,19.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,7.6,2.6,0.32,0
0.0,58.75,1.0,2.75,5.5,27.5,27.5,12,24,1,0,18.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,9.4,-0.8,-3.12,0
0.0,100.0,1.0,5.8,6.2,58.0,58.0,10,14,10,0,18.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,8.9,1.4,3.51,0
0.0,58.21,1.0,4.0,8.0,40.0,40.0,14,25,1,0,37.0,1.0,0.0,1.0,0.0,0.0,13.0,1.0,1.0,8.9,1.4,3.51,1
0.0,100.0,1.0,6.48,6.79,64.76,64.76,10,24,10,0,29.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,16.2,0.3,-0.92,0
0.0,100.0,1.0,6.08,5.92,60.83,60.83,12,12,12,0,18.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,7.6,2.6,0.32,0
0.0,92.5,1.0,6.08,5.83,60.83,60.83,12,17,10,0,19.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,12.4,0.5,1.79,0
0.0,76.18,1.0,6.21,5.92,62.08,62.08,17,24,8,8,22.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,16.2,0.3,-0.92,1
0.0,96.25,1.0,5.44,5.58,54.42,54.42,12,18,11,0,20.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,15.5,2.8,-4.06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0,34.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,12.7,3.7,-1.7,1
0.0,81.25,1.0,5.98,5.88,59.79,59.79,24,36,14,14,30.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,7.6,2.6,0.32,1
0.0,100.0,1.0,7.0,7.0,70.0,70.0,12,14,12,0,18.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,10.8,1.4,1.74,0
0.0,100.0,1.0,6.21,6.42,62.08,62.08,12,12,12,0,18.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,12.4,0.5,1.79,0
0.0,81.25,1.0,5.98,6.12,59.79,59.79,12,21,7,0,18.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,9.4,-0.8,-3.12,0
0.0,94.38,1.0,7.41,7.41,74.14,74.14,16,16,14,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,12.7,3.7,-1.7,0
0.0,92.5,1.0,6.05,5.7,60.5,60.5,12,15,10,0,19.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,1.0,12.7,3.7,-1.7,0
0.0,100.0,1.0,6.38,6.5,63.75,63.75,12,14,12,0,19.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,10.8,1.4,1.74,0
0.0,94.38,1.0,6.84,6.84,68.36,68.36,16,16,14,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,12.7,3.7,-1.7,0
0.0,96.25,1.0,6.37,6.33,63.67,63.67,12,17,11,0,21.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,13.9,-0.3,0.79,0
0.0,68.5,1.0,5.75,5.0,57.5,57.5,10,22,3,0,20.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,7.6,2.6,0.32,1
0.0,100.0,1.0,6.46,6.75,64.58,64.58,10,18,10,0,20.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,13.9,-0.3,0.79,0
0.0,100.0,1.0,6.56,6.34,65.55,65.55,15,16,15,3,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,11.1,0.6,2.02,0
0.0,100.0,1.0,7.48,7.25,74.82,74.82,12,15,12,0,20.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,16.2,0.3,-0.92,0
0.0,100.0,1.0,7.27,6.84,72.68,72.68,15,15,15,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,13.9,-0.3,0.79,0
0.0,85.0,1.0,5.42,5.5,54.17,54.17,12,18,8,0,20.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,12.7,3.7,-1.7,1
0.0,88.75,1.0,6.19,5.78,61.89,61.89,16,28,12,12,29.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,7.6,2.6,0.32,1
0.0,100.0,1.0,6.89,6.9,68.93,68.93,15,15,15,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,12.4,0.5,1.79,0
0.0,97.0,1.0,6.95,7.0,69.54,69.54,15,19,14,0,20.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,15.5,2.8,-4.06,0
0.0,91.0,1.0,5.85,6.0,58.5,58.5,10,16,8,0,22.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,16.2,0.3,-0.92,0
0.0,96.25,1.0,7.08,7.08,70.83,70.83,12,16,11,0,47.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,16.2,0.3,-0.92,0
0.0,100.0,1.0,6.95,7.0,69.5,69.5,10,10,10,1,31.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,8.9,1.4,3.51,0
0.0,96.25,1.0,6.66,6.9,66.58,66.58,12,13,11,0,21.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,16.2,0.3,-0.92,0
0.0,96.25,1.0,6.16,6.4,61.64,61.64,12,18,11,0,21.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,7.6,2.6,0.32,0
0.0,100.0,1.0,6.5,6.08,65.0,65.0,12,12,12,0,24.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,7.6,2.6,0.32,0
0.0,100.0,1.0,6.21,6.25,62.08,62.08,12,14,12,0,18.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,15.5,2.8,-4.06,0
0.0,85.0,1.0,5.88,6.0,58.75,58.75,12,21,8,0,32.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,7.6,2.6,0.32,0
0.0,100.0,1.0,5.58,5.42,55.83,55.83,12,17,12,0,19.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,10.8,1.4,1.74,0
0.0,100.0,1.0,6.69,6.69,66.92,66.92,16,16,16,0,24.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,9.4,-0.8,-3.12,0
0.0,100.0,1.0,7.54,7.83,75.42,75.42,12,23,12,0,19.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,15.5,2.8,-4.06,0
0.0,100.0,1.0,7.04,7.17,70.42,70.42,12,16,12,0,19.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,13.9,-0.3,0.79,0
0.0,96.25,1.0,6.11,5.71,61.07,61.07,12,22,11,0,24.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,12.4,0.5,1.79,0
0.0,100.0,1.0,5.83,5.83,58.33,58.33,12,17,12,0,18.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,8.9,1.4,3.51,0
0.0,81.25,1.0,5.83,6.0,58.33,58.33,12,19,7,0,19.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,8.9,1.4,3.51,1
0.0,94.38,1.0,7.36,7.36,73.63,73.63,16,16,14,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,10.8,1.4,1.74,0
0.0,100.0,1.0,6.96,7.08,69.58,69.58,12,12,12,0,18.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,1.0,12.4,0.5,1.79,0
0.0,100.0,1.0,5.98,5.79,59.76,59.76,12,18,12,0,18.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,12.4,0.5,1.79,0
0.0,100.0,1.0,6.41,6.25,64.09,64.09,15,15,15,0,20.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,1.0,12.4,0.5,1.79,0
0.0,100.0,1.0,6.43,6.43,64.3,64.3,16,20,16,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,9.4,-0.8,-3.12,0
0.0,100.0,1.0,6.49,6.12,64.91,64.91,12,19,12,0,18.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0,11.1,0.6,2.02,0
0.0,95.5,1.0,6.05,6.0,60.5,60.5,10,12,9,0,21.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,10.8,1.4,1.74,0
0.0,100.0,1.0,7.82,7.56,78.21,78.21,15,18,15,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,15.5,2.8,-4.06,0
0.0,82.0,1.0,5.69,6.25,56.88,56.88,10,12,6,0,18.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,9.4,-0.8,-3.12,1
0.0,50.42,0.9167,0.0,0.0,0.0,0.0,12,11,0,0,19.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,9.4,-0.8,-3.12,1
0.0,85.0,1.0,5.5,5.5,55.0,55.0,12,17,8,0,19.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0,10.8,1.4,1.74,0
0.0,92.5,1.0,6.62,5.94,66.19,66.19,12,19,10,0,18.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0,11.1,0.6,2.02,0
0.0,59.5,1.0,2.75,5.5,27.5,27.5,10,11,1,1,34.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,12.7,3.7,-1.7,1
0.0,100.0,1.0,7.1,7.6,71.0,71.0,10,11,10,0,19.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,7.6,2.6,0.32,0
0.0,81.25,1.0,5.65,5.8,56.5,56.5,12,19,7,3,19.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,12.4,0.5,1.79,1
0.0,100.0,1.0,7.49,7.42,74.94,74.94,12,13,12,0,26.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,11.1,0.6,2.02,0
0.0,77.5,1.0,5.67,5.67,56.67,56.67,12,22,6,0,21.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,7.6,2.6,0.32,1
0.0,100.0,1.0,5.75,5.6,57.5,57.5,10,10,10,0,18.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,11.1,0.6,2.02,0
0.0,92.5,1.0,6.77,6.7,67.67,67.67,12,17,10,0,20.0,0.0,1.0,1.0,0.0,0.0,16.0,1.0,1.0,9.4,-0.8,-3.12,0
0.0,64.0,1.0,2.62,5.25,26.25,26.25,10,17,2,0,25.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,11.1,0.6,2.02,1
0.0,100.0,1.0,8.15,8.1,81.5,81.5,10,10,10,0,18.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,11.1,0.6,2.02,0
